Output,Cit
106,10.28888889
108.0055556,10.25666667
114.9111111,10.13444444
115.9311111,10.04888889
115.1355556,10
115.1277778,10
107.9033333,9.997777778
115.27,9.947777778
115.42,9.85
115.3944444,9.642222222
115.2055556,9.594444444
115.1366667,9.593333333
108.2711111,9.524444444
107.6622222,9.508888889
113.0188889,9.506666667
115.6088889,9.271111111
115.9122222,9.067777778
116.1366667,9
115.7844444,9
116.2211111,8.947777778
113.9711111,8.932222222
107.7666667,8.796666667
113.1166667,8.728888889
113.9344444,8.673333333
113.1355556,8.608888889
116.3211111,8.542222222
113.4755556,8.476666667
108,8.458888889
108.2511111,8.418888889
113.5444444,8.204444444
108.1188889,8.186666667
114,8.136666667
116.4066667,7.798888889
108.73,7.662222222
116.3933333,7.502222222
116,7.454444444
114.2044444,7.438888889
116.37,7.387777778
116.3877778,7.345555556
114.6133333,7.136666667
114.6755556,6.675555556
114.7966667,6.405555556
114.8655556,6.341111111
114.9322222,6.067777778
114.8655556,5.796666667
115,5.741111111
114.9322222,5.594444444
114.9333333,5.524444444
114.66,5.513333333
115,5.34
115,5.288888889
